invoice_no,quantity,unit_price,discount_percentage,discount_amount,taxable_value,gst_rate,cgst,sgst,igst,cess_rate,cess_amount,total_tax,total_amount,calculated_gross_value,discount_difference,taxable_value_difference,gst_difference,total_tax_difference,total_amount_difference,cgst_sgst_split_difference,igst_difference,duplicate_transaction_frequency,duplicate_transaction_flag,supplier_frequency,buyer_frequency,supplier_buyer_frequency,supplier_daily_frequency,buyer_daily_frequency,daily_transaction_frequency,future_date_flag,days_beyond_allowed_end,invoice_month
INV015535,99,3841.72,0,0.0,380330.28,28,53246.24,53246.24,0.0,0.0,0.0,106492.48,486822.76,380330.27999999997,0.0,5.820766091346741e-11,0.001600000003236346,0.0,0.0,0.001600000003236346,0.0,1,0,40,17,1,1,1,59,0,0,5
INV015536,49,973.08,0,0.0,47680.92,18,4291.28,4291.28,0.0,0.0,0.0,8582.56,56263.48,47680.920000000006,0.0,7.275957614183426e-12,0.005600000000413274,0.0,7.275957614183426e-12,0.005600000000413274,0.0,1,0,50,22,1,2,1,53,0,0,2
INV015537,89,52671.98,5,234390.29,4453415.53,28,623478.17,623478.17,0.0,1.0,44534.16,1291490.5,5744906.03,4687806.220000001,0.021000000007916242,0.40000000037252903,0.008399999933317304,0.0,0.0,0.008399999933317304,0.0,1,0,36,21,1,1,1,52,0,0,5
INV015538,12,38083.76,5,22850.26,434154.86,12,26049.29,26049.29,0.0,0.0,0.0,52098.58,486253.44,457005.12,0.0039999999971769284,0.0,0.0031999999991967343,0.0,0.0,0.0031999999991967343,0.0,1,0,42,21,1,1,1,56,0,0,9
INV015539,24,689.11,15,2480.8,14057.84,5,351.45,351.45,0.0,0.0,0.0,702.9,14760.74,16538.64,0.00400000000036016,0.0,0.008000000000038199,0.0,0.0,0.008000000000038199,0.0,1,0,41,18,1,1,1,48,0,0,2
INV015540,64,8165.32,0,0.0,522580.48,28,0.0,0.0,146322.53,0.0,0.0,146322.53,668903.01,522580.48,0.0,0.0,0.0044000000052619725,0.0,0.0,0.0,0.0044000000052619725,1,0,39,15,1,1,1,59,0,0,1
INV015541,60,799.53,15,7195.77,40776.03,28,5708.64,5708.64,0.0,0.0,0.0,11417.28,52193.31,47971.799999999996,1.8189894035458565e-12,0.0,0.008399999996981933,0.0,0.0,0.008399999996981933,0.0,1,0,35,20,1,1,1,58,0,0,9
INV015542,25,4416.67,0,0.0,110416.75,28,0.0,0.0,30916.69,0.0,0.0,30916.69,141333.44,110416.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,49,16,1,1,1,56,0,0,10
INV015543,4,704.13,10,281.65,2534.87,12,0.0,0.0,304.18,0.0,0.0,304.18,2839.05,2816.52,0.0020000000000095497,0.0,0.004399999999975535,0.0,4.547473508864641e-13,0.0,0.004399999999975535,1,0,39,25,1,1,1,41,0,0,6
INV015544,51,810.71,0,0.0,41346.21,5,1033.66,1033.66,0.0,0.0,0.0,2067.32,43413.53,41346.21,0.0,0.0,0.009500000000116415,0.0,0.0,0.009500000000116415,0.0,1,0,44,20,1,1,1,60,0,0,1
INV015545,86,1260.89,0,0.0,108436.54,18,9759.29,9759.29,0.0,0.0,0.0,19518.58,127955.12,108436.54000000001,0.0,1.4551915228366852e-11,0.0028000000020256266,0.0,0.0,0.0028000000020256266,0.0,1,0,40,27,1,2,1,59,0,0,1
INV015546,21,43740.45,5,45927.47,872621.98,12,52357.32,52357.32,0.0,2.0,17452.44,122167.08,994789.06,918549.45,0.0025000000023283064,0.0,0.0023999999975785613,0.0,1.1641532182693481e-10,0.0023999999975785613,0.0,1,0,40,24,1,1,1,50,0,0,1
INV015547,48,2155.82,0,0.0,103479.36,5,0.0,0.0,5173.97,0.0,0.0,5173.97,108653.33,103479.36000000002,0.0,1.4551915228366852e-11,0.0020000000004074536,0.0,0.0,0.0,0.0020000000004074536,1,0,46,27,1,1,1,56,0,0,1
INV015548,52,2888.57,5,7510.28,142695.36,5,3567.38,3567.38,0.0,0.0,0.0,7134.76,149830.12,150205.64,0.0020000000013169483,2.9103830456733704e-11,0.00799999999890133,0.0,0.0,0.00799999999890133,0.0,1,0,36,25,1,1,1,67,0,0,2
INV015549,9,38288.02,0,0.0,344592.18,5,0.0,0.0,17229.61,0.0,0.0,17229.61,361821.79,344592.18,0.0,0.0,0.0010000000002037268,0.0,0.0,0.0,0.0010000000002037268,1,0,39,14,1,1,1,64,0,0,2
INV015550,79,15398.62,0,0.0,1216490.98,5,30412.27,30412.27,0.0,0.0,0.0,60824.54,1277315.52,1216490.98,0.0,0.0,0.00900000000547152,0.0,0.0,0.00900000000547152,0.0,1,0,33,20,2,1,1,49,0,0,6
INV015551,69,2239.99,10,15455.93,139103.38,28,0.0,0.0,38948.95,0.0,0.0,38948.95,178052.33,154559.31,0.0010000000002037268,0.0,0.003599999996367842,0.0,2.9103830456733704e-11,0.0,0.003599999996367842,1,0,35,9,1,1,1,54,0,0,11
INV015552,63,38917.39,0,0.0,2451795.57,18,220661.6,220661.6,0.0,0.0,0.0,441323.2,2893118.77,2451795.57,0.0,0.0,0.0025999999488703907,0.0,0.0,0.0025999999488703907,0.0,1,0,38,16,1,1,1,48,0,0,2
INV015553,46,2726.32,0,0.0,125410.72,18,0.0,0.0,22573.93,0.0,0.0,22573.93,147984.65,125410.72,0.0,0.0,0.0004000000008090865,0.0,0.0,0.0,0.0004000000008090865,1,0,51,20,1,1,1,59,0,0,3
INV015554,97,3598.55,0,0.0,349059.35,18,31415.34,31415.34,0.0,0.0,0.0,62830.68,411890.03,349059.35000000003,0.0,5.820766091346741e-11,0.0029999999969732016,0.0,5.820766091346741e-11,0.0029999999969732016,0.0,1,0,41,22,1,1,1,49,0,0,9
INV015555,32,18707.9,5,29932.64,568720.16,18,51184.81,51184.81,0.0,0.0,0.0,102369.62,671089.78,598652.8,0.0,0.0,0.008800000010523945,0.0,0.0,0.008800000010523945,0.0,1,0,38,17,1,1,1,53,0,0,8
INV015556,64,25740.06,5,82368.19,1564995.65,12,0.0,0.0,187799.48,0.0,0.0,187799.48,1752795.13,1647363.84,0.001999999993131496,2.3283064365386963e-10,0.0020000000367872417,0.0,0.0,0.0,0.0020000000367872417,1,0,39,111,1,1,1,46,0,0,12
INV015557,82,2815.06,0,0.0,230834.92,18,20775.14,20775.14,0.0,0.0,0.0,41550.28,272385.2,230834.91999999998,0.0,2.9103830456733704e-11,0.005600000004051253,0.0,0.0,0.005600000004051253,0.0,1,0,43,20,1,1,2,51,0,0,12
INV015558,43,10694.35,0,0.0,459857.05,5,11496.43,11496.43,0.0,0.0,0.0,22992.86,482849.91,459857.05,0.0,0.0,0.007499999999708962,0.0,0.0,0.007499999999708962,0.0,1,0,44,22,1,1,1,46,0,0,3
INV015559,59,26748.74,5,78908.78,1499266.88,12,89956.01,89956.01,0.0,0.0,0.0,179912.02,1679178.9,1578175.6600000001,0.003000000011525117,2.3283064365386963e-10,0.005600000004051253,0.0,0.0,0.005600000004051253,0.0,1,0,42,13,1,1,1,66,0,0,5
INV015560,79,20373.88,0,0.0,1609536.52,18,144858.29,144858.29,0.0,0.0,0.0,289716.58,1899253.1,1609536.52,0.0,0.0,0.006400000012945384,0.0,0.0,0.006400000012945384,0.0,1,0,44,22,1,1,1,53,0,0,10
INV015561,56,33661.35,0,0.0,1885035.6,12,113102.14,113102.14,0.0,0.0,0.0,226204.28,2111239.88,1885035.5999999999,0.0,2.3283064365386963e-10,0.007999999972525984,0.0,0.0,0.007999999972525984,0.0,1,0,40,22,2,1,1,49,0,0,2
INV015562,88,16900.3,10,148722.64,1338503.76,5,33462.59,33462.59,0.0,0.0,0.0,66925.18,1405428.94,1487226.4,0.0,2.3283064365386963e-10,0.008000000001629815,0.0,0.0,0.008000000001629815,0.0,1,0,37,29,2,1,1,58,0,0,4
INV015563,32,99633.13,5,159413.01,3028847.15,28,424038.6,424038.6,0.0,0.0,0.0,848077.2,3876924.35,3188260.16,0.0020000000076834112,4.656612873077393e-10,0.0020000000949949026,0.0,4.656612873077393e-10,0.0020000000949949026,0.0,1,0,35,14,1,1,1,48,0,0,10
INV015564,14,37928.3,0,0.0,530996.2,12,31859.77,31859.77,0.0,0.0,0.0,63719.54,594715.74,530996.2000000001,0.0,1.1641532182693481e-10,0.00399999999353895,0.0,0.0,0.00399999999353895,0.0,1,0,39,26,2,1,1,45,0,0,12
INV015565,96,1347.61,10,12937.06,116433.5,12,6986.01,6986.01,0.0,0.0,0.0,13972.02,130405.52,129370.56,0.003999999998995918,0.0,0.0,0.0,0.0,0.0,0.0,1,0,49,21,1,1,1,53,0,0,12
INV015566,98,1845.56,5,9043.24,171821.64,28,24055.03,24055.03,0.0,0.0,0.0,48110.06,219931.7,180864.88,0.004000000000814907,0.0,0.000800000001618173,0.0,0.0,0.000800000001618173,0.0,1,0,35,21,1,1,1,57,0,0,10
INV015567,89,21435.78,0,0.0,1907784.42,18,171700.6,171700.6,0.0,0.0,0.0,343401.2,2251185.62,1907784.42,0.0,0.0,0.004399999976158142,0.0,0.0,0.004399999976158142,0.0,1,0,40,32,1,1,1,66,0,0,3
INV015568,28,1406.49,0,0.0,39381.72,18,3544.35,3544.35,0.0,0.0,0.0,7088.7,46470.42,39381.72,0.0,0.0,0.009599999999409192,0.0,0.0,0.009599999999409192,0.0,1,0,34,29,1,1,1,54,0,0,5
INV015569,45,94568.58,5,212779.3,4042806.8,18,0.0,0.0,727705.22,0.0,0.0,727705.22,4770512.02,4255586.1,0.005000000004656613,0.0,0.003999999957159162,0.0,0.0,0.0,0.003999999957159162,1,0,42,17,1,1,1,70,0,0,1
INV015570,46,31894.93,0,0.0,1467166.78,5,36679.17,36679.17,0.0,0.0,0.0,73358.34,1540525.12,1467166.78,0.0,0.0,0.0009999999892897904,0.0,0.0,0.0009999999892897904,0.0,1,0,38,26,1,2,1,52,0,0,5
INV015571,90,41983.06,15,566771.31,3211704.09,18,289053.37,289053.37,0.0,5.0,160585.2,738691.94,3950396.03,3778475.4,0.0,0.0,0.003800000064074993,0.0,0.0,0.003800000064074993,0.0,1,0,44,21,1,1,1,59,0,0,2
INV015572,87,3248.06,0,0.0,282581.22,28,39561.37,39561.37,0.0,0.0,0.0,79122.74,361703.96,282581.22,0.0,0.0,0.0015999999886844307,0.0,5.820766091346741e-11,0.0015999999886844307,0.0,1,0,46,20,1,2,1,48,0,0,9
INV015573,66,1028.95,0,0.0,67910.7,12,0.0,0.0,8149.28,0.0,0.0,8149.28,76059.98,67910.7,0.0,0.0,0.003999999998995918,0.0,0.0,0.0,0.003999999998995918,1,0,36,20,1,2,1,70,0,0,12
INV015574,61,481.45,5,1468.42,27900.03,18,2511.0,2511.0,0.0,0.0,0.0,5022.0,32922.03,29368.45,0.002499999999827196,0.0,0.005400000000008731,0.0,0.0,0.005400000000008731,0.0,1,0,48,23,1,1,1,42,0,0,3
INV015575,70,4876.91,15,51207.56,290176.14,28,40624.66,40624.66,0.0,0.0,0.0,81249.32,371425.46,341383.7,0.004999999997380655,0.0,0.0008000000088941306,0.0,0.0,0.0008000000088941306,0.0,1,0,40,13,1,1,1,56,0,0,5
INV015576,72,38312.72,15,413777.38,2344738.46,12,0.0,0.0,281368.62,0.0,0.0,281368.62,2626107.08,2758515.84,0.004000000073574483,0.0,0.004799999995157123,0.0,0.0,0.0,0.004799999995157123,1,0,41,21,1,1,1,53,0,0,9
INV015577,13,4513.87,0,0.0,58680.31,5,1467.01,1467.01,0.0,0.0,0.0,2934.02,61614.33,58680.31,0.0,0.0,0.004500000000007276,0.0,7.275957614183426e-12,0.004500000000007276,0.0,1,0,48,18,1,1,1,53,0,0,9
INV015578,94,30243.26,5,142143.32,2700723.12,18,0.0,0.0,486130.16,0.0,0.0,486130.16,3186853.28,2842866.44,0.001999999978579581,0.0,0.001600000075995922,0.0,4.656612873077393e-10,0.0,0.001600000075995922,1,0,50,14,1,2,1,59,0,0,5
INV015579,71,19091.24,0,0.0,1355478.04,12,0.0,0.0,162657.36,0.0,0.0,162657.36,1518135.4,1355478.04,0.0,0.0,0.004800000024260953,0.0,0.0,0.0,0.004800000024260953,1,0,39,21,1,1,2,59,0,0,6
INV015580,61,926.79,0,0.0,56534.19,18,5088.08,5088.08,0.0,0.0,0.0,10176.16,66710.35,56534.189999999995,0.0,7.275957614183426e-12,0.005799999998998828,0.0,0.0,0.005799999998998828,0.0,1,0,35,23,1,1,1,45,0,0,6
INV015581,71,1465.71,15,15609.81,88455.6,5,2211.39,2211.39,0.0,0.0,0.0,4422.78,92878.38,104065.41,0.0015000000021245796,0.0,0.0,0.0,0.0,0.0,0.0,1,0,46,23,1,1,1,58,0,0,8
INV015582,58,92014.53,0,0.0,5336842.74,18,0.0,0.0,960631.69,1.0,53368.43,1014000.12,6350842.86,5336842.74,0.0,0.0,0.003200000151991844,0.0,0.0,0.0,0.003200000151991844,1,0,47,28,1,1,1,59,0,0,3
INV015583,38,15292.93,10,58113.13,523018.21,28,73222.55,73222.55,0.0,0.0,0.0,146445.1,669463.31,581131.34,0.00399999999353895,5.820766091346741e-11,0.0011999999987892807,0.0,0.0,0.0011999999987892807,0.0,1,0,41,19,1,2,1,61,0,0,5
INV015584,69,4456.23,10,30747.99,276731.88,28,0.0,0.0,154969.85,0.0,0.0,154969.85,431701.73,307479.87,0.0030000000006111804,0.0,77484.9236,0.0,0.0,0.0,77484.9236,1,0,32,17,2,1,1,56,0,0,9
INV015585,1,44687.89,0,0.0,44687.89,28,6256.3,6256.3,0.0,0.0,0.0,12512.6,57200.49,44687.89,0.0,0.0,0.009199999998600106,0.0,0.0,0.009199999998600106,0.0,1,0,40,23,1,2,1,48,0,0,3
INV015586,89,21438.94,10,190806.57,1717259.09,12,0.0,0.0,206071.09,0.0,0.0,206071.09,1923330.18,1908065.66,0.0040000000153668225,2.3283064365386963e-10,0.0008000000088941306,0.0,2.3283064365386963e-10,0.0,0.0008000000088941306,1,0,51,19,1,1,2,45,0,0,12
INV015587,24,2773.82,10,6657.17,59914.51,5,1497.86,1497.86,0.0,1.0,599.15,3594.87,63509.38,66571.68000000001,0.001999999999497959,7.275957614183426e-12,0.005500000000211003,0.0,7.275957614183426e-12,0.005500000000211003,0.0,1,0,48,22,1,1,1,46,0,0,12
INV015588,28,47780.82,15,200679.44,1137183.52,12,68231.01,68231.01,0.0,0.0,0.0,136462.02,1273645.54,1337862.96,0.003999999986262992,0.0,0.0024000000266823918,0.0,0.0,0.0024000000266823918,0.0,1,0,34,17,1,2,1,53,0,0,6
INV015589,91,47388.89,0,0.0,4312388.99,18,388115.01,388115.01,0.0,0.0,0.0,776230.02,5088619.01,4312388.99,0.0,0.0,0.0017999999690800905,0.0,0.0,0.0017999999690800905,0.0,1,0,43,29,1,1,1,57,0,0,7
INV015590,92,12656.37,0,0.0,1164386.04,28,163014.05,163014.05,0.0,0.0,0.0,326028.1,1490414.14,1164386.04,0.0,0.0,0.008799999952316284,0.0,2.3283064365386963e-10,0.008799999952316284,0.0,1,0,33,22,1,1,1,72,0,0,10
INV015591,52,1478.3,5,3843.58,73028.02,18,0.0,0.0,13145.04,0.0,0.0,13145.04,86173.06,76871.59999999999,4.547473508864641e-13,1.4551915228366852e-11,0.0036000000000058208,0.0,0.0,0.0,0.0036000000000058208,1,0,35,25,1,1,1,90,0,0,12
INV015592,74,2684.03,0,0.0,198618.22,5,0.0,0.0,9930.91,0.0,0.0,9930.91,208549.13,198618.22,0.0,0.0,0.0010000000002037268,0.0,0.0,0.0,0.0010000000002037268,1,0,37,21,1,1,1,54,0,0,11
INV015593,42,3910.32,0,0.0,164233.44,12,9854.01,9854.01,0.0,1.0,1642.33,21350.35,185583.79,164233.44,0.0,0.0,0.0072000000000116415,0.0,0.0,0.0072000000000116415,0.0,1,0,30,25,1,1,1,48,0,0,3
INV015594,5,27148.25,5,6787.06,128954.19,18,11605.88,11605.88,0.0,2.0,2579.08,25790.84,154745.03,135741.25,0.0024999999995998223,0.0,0.005799999998998828,3.637978807091713e-12,0.0,0.005799999998998828,0.0,1,0,30,15,1,1,1,63,0,0,4
INV015595,34,83596.03,10,284226.5,2558038.52,18,230223.47,230223.47,0.0,0.0,0.0,460446.94,3018485.46,2842265.02,0.001999999978579581,0.0,0.006400000012945384,0.0,0.0,0.006400000012945384,0.0,1,0,38,22,1,1,1,56,0,0,10
INV015596,96,2500.76,5,12003.65,228069.31,28,0.0,0.0,63859.41,0.0,0.0,63859.41,291928.72,240072.96000000002,0.0019999999985884642,2.9103830456733704e-11,0.003200000006472692,0.0,0.0,0.0,0.003200000006472692,1,0,40,21,1,1,1,46,0,0,1
INV015597,90,153.49,0,0.0,13814.1,28,1933.97,1933.97,0.0,2.0,276.28,4144.22,17958.32,13814.1,0.0,0.0,0.007999999999810825,0.0,0.0,0.007999999999810825,0.0,1,0,41,26,1,1,1,58,0,0,4
INV015598,66,62371.18,10,411649.79,3704848.09,5,92621.2,92621.2,0.0,0.0,0.0,185242.4,3890090.49,4116497.88,0.0020000000367872417,0.0,0.004500000010011718,0.0,4.656612873077393e-10,0.004500000010011718,0.0,1,0,32,21,1,1,1,46,0,0,1
INV015599,73,20526.51,15,224765.28,1273669.95,18,0.0,0.0,229260.59,0.0,0.0,229260.59,1502930.54,1498435.23,0.004499999980907887,0.0,0.0009999999892897904,0.0,0.0,0.0,0.0009999999892897904,1,0,45,13,1,1,1,53,0,0,12
INV015600,88,1749.02,0,0.0,153913.76,5,0.0,0.0,7695.69,0.0,0.0,7695.69,161609.45,153913.76,0.0,0.0,0.001999999999497959,0.0,0.0,0.0,0.001999999999497959,1,0,38,21,2,1,1,55,0,0,10
INV015601,53,648.68,15,5157.01,29223.03,5,730.58,730.58,0.0,0.0,0.0,1461.16,30684.19,34380.04,0.0039999999999054126,0.0,0.008500000000140062,0.0,0.0,0.008500000000140062,0.0,1,0,40,24,1,1,1,68,0,0,5
INV015602,83,17648.0,0,0.0,1464784.0,5,36619.6,36619.6,0.0,0.0,0.0,73239.2,1538023.2,1464784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,40,22,1,2,1,53,0,0,10
INV015603,37,47004.29,15,260873.81,1478284.92,12,88697.1,88697.1,0.0,2.0,29565.7,206959.9,1685244.82,1739158.73,0.0004999999946448952,0.0,0.009600000019418076,2.9103830456733704e-11,2.3283064365386963e-10,0.009600000019418076,0.0,1,0,49,20,1,1,1,51,0,0,4
INV015604,38,4793.95,0,0.0,182170.1,12,10930.21,10930.21,0.0,0.0,0.0,21860.42,204030.52,182170.1,0.0,0.0,0.007999999997991836,0.0,2.9103830456733704e-11,0.007999999997991836,0.0,1,0,42,20,2,1,1,60,0,0,11
INV015605,12,58.68,10,70.42,633.74,18,57.04,57.04,0.0,0.0,0.0,114.08,747.82,704.16,0.0040000000000048885,0.0,0.006799999999998363,0.0,0.0,0.006799999999998363,0.0,1,0,46,23,2,2,1,51,0,0,11
INV015606,73,1839.77,15,20145.48,114157.73,28,0.0,0.0,31964.16,0.0,0.0,31964.16,146121.89,134303.21,0.0014999999984866008,0.0,0.004399999997986015,0.0,2.9103830456733704e-11,0.0,0.004399999997986015,1,0,41,18,1,1,1,56,0,0,11
INV015607,83,36133.68,0,0.0,2999095.44,28,0.0,0.0,839746.72,0.0,0.0,839746.72,3838842.16,2999095.44,0.0,0.0,0.0031999999191612005,0.0,0.0,0.0,0.0031999999191612005,1,0,37,24,1,1,1,49,0,0,3
INV015608,100,4663.3,10,46633.0,419697.0,18,0.0,0.0,75545.46,0.0,0.0,75545.46,495242.46,466330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,47,22,1,1,1,151,0,0,10
INV015609,82,4261.7,5,17472.97,331986.43,18,0.0,0.0,59757.56,0.0,0.0,59757.56,391743.99,349459.39999999997,3.637978807091713e-12,5.820766091346741e-11,0.0025999999925261363,0.0,0.0,0.0,0.0025999999925261363,1,0,36,18,1,2,1,63,0,0,7
INV015610,43,65.17,0,0.0,2802.31,18,0.0,0.0,504.42,0.0,0.0,504.42,3306.73,2802.31,0.0,0.0,0.004200000000025739,0.0,0.0,0.0,0.004200000000025739,1,0,28,27,1,1,1,57,0,0,7
INV015611,67,8838.62,5,29609.38,562578.16,28,78760.94,78760.94,0.0,0.0,0.0,157521.88,720100.04,592187.54,0.0030000000006111804,0.0,0.004799999995157123,0.0,0.0,0.004799999995157123,0.0,1,0,38,22,1,1,1,45,0,0,6
INV015612,70,100.43,10,703.01,6327.09,5,158.18,158.18,0.0,0.0,0.0,316.36,6643.45,7030.1,0.0,0.0,0.005499999999983629,0.0,0.0,0.005499999999983629,0.0,1,0,30,21,1,2,1,56,0,0,3
INV015613,62,49017.94,0,0.0,3039112.28,5,0.0,0.0,151955.61,0.0,0.0,151955.61,3191067.89,3039112.2800000003,0.0,4.656612873077393e-10,0.003999999986262992,0.0,4.656612873077393e-10,0.0,0.003999999986262992,1,0,23,22,1,1,1,52,0,0,10
INV015614,16,39455.5,15,94693.2,536594.8,18,48293.53,48293.53,0.0,2.0,10731.9,107318.96,643913.76,631288.0,0.0,0.0,0.004000000000814907,1.4551915228366852e-11,0.0,0.004000000000814907,0.0,1,0,35,23,1,1,1,63,0,0,2
INV015615,35,18848.84,15,98956.41,560752.99,28,78505.42,78505.42,0.0,0.0,0.0,157010.84,717763.83,659709.4,0.0,0.0,0.002800000016577542,0.0,0.0,0.002800000016577542,0.0,1,0,41,22,1,1,1,53,0,0,9
INV015616,18,713.32,0,0.0,12839.76,5,320.99,320.99,0.0,0.0,0.0,641.98,13481.74,12839.76,0.0,0.0,0.008000000000038199,0.0,0.0,0.008000000000038199,0.0,1,0,38,22,1,1,1,60,0,0,4
INV015617,4,2416.36,0,0.0,9665.44,5,0.0,0.0,483.27,0.0,0.0,483.27,10148.71,9665.44,0.0,0.0,0.002000000000066393,0.0,1.8189894035458565e-12,0.0,0.002000000000066393,1,0,32,20,1,1,1,53,0,0,9
INV015618,56,21865.33,0,0.0,1224458.48,5,30611.46,30611.46,0.0,0.0,0.0,61222.92,1285681.4,1224458.48,0.0,0.0,0.004000000008090865,0.0,0.0,0.004000000008090865,0.0,1,0,45,21,1,1,1,54,0,0,3
INV015619,95,15114.49,10,143587.65,1292288.9,18,116306.0,116306.0,0.0,0.0,0.0,232612.0,1524900.9,1435876.55,0.005000000004656613,2.3283064365386963e-10,0.001999999978579581,0.0,0.0,0.001999999978579581,0.0,1,0,44,23,1,1,1,56,0,0,6
INV015620,72,3776.75,10,27192.6,244733.4,12,0.0,0.0,29368.01,0.0,0.0,29368.01,274101.41,271926.0,0.0,0.0,0.0020000000004074536,0.0,0.0,0.0,0.0020000000004074536,1,0,36,15,1,2,1,68,0,0,6
INV015621,55,613.83,0,0.0,33760.65,12,2025.64,2025.64,0.0,0.0,0.0,4051.28,37811.93,33760.65,0.0,0.0,0.0019999999999527063,0.0,0.0,0.0019999999999527063,0.0,1,0,37,26,1,2,2,52,0,0,8
INV015622,58,1342.8,0,0.0,77882.4,18,7009.42,7009.42,0.0,0.0,0.0,14018.84,91901.24,77882.4,0.0,0.0,0.007999999999810825,0.0,1.4551915228366852e-11,0.007999999999810825,0.0,1,0,30,27,1,1,1,49,0,0,5
INV015623,18,237219.6,5,213497.64,4056455.15,12,0.0,0.0,486774.62,0.0,0.0,486774.62,4543229.77,4269952.8,0.0,0.009999999776482582,0.0020000000367872417,0.0,0.0,0.0,0.0020000000367872417,1,0,48,16,1,2,1,51,0,0,4
INV015624,60,38583.52,0,0.0,2315011.2,12,138900.67,138900.67,0.0,0.0,0.0,277801.34,2592812.54,2315011.1999999997,0.0,4.656612873077393e-10,0.0040000000153668225,0.0,0.0,0.0040000000153668225,0.0,1,0,40,29,1,1,1,53,0,0,9
INV015625,29,4178.54,10,12117.77,109059.89,5,2726.5,2726.5,0.0,0.0,0.0,5453.0,114512.89,121177.66,0.003999999998995918,0.0,0.005500000000211003,0.0,0.0,0.005500000000211003,0.0,1,0,49,20,1,1,1,53,0,0,4
INV015626,25,39394.73,0,0.0,984868.25,28,137881.55,137881.55,0.0,0.0,0.0,275763.1,1260631.35,984868.2500000001,0.0,1.1641532182693481e-10,0.010000000009313226,0.0,0.0,0.010000000009313226,0.0,1,0,41,24,2,1,1,63,0,0,11
INV015627,63,3761.38,0,0.0,236966.94,28,0.0,0.0,66350.74,0.0,0.0,66350.74,303317.68,236966.94,0.0,0.0,0.0031999999919207767,0.0,0.0,0.0,0.0031999999919207767,1,0,44,20,1,1,1,52,0,0,5
INV015628,100,21363.23,10,213632.3,1922690.7,18,173042.16,173042.16,0.0,0.0,0.0,346084.32,2268775.02,2136323.0,0.0,0.0,0.005999999993946403,0.0,0.0,0.005999999993946403,0.0,1,0,34,20,1,1,1,58,0,0,4
INV015629,49,24307.89,10,119108.66,1071977.95,28,0.0,0.0,300153.83,0.0,0.0,300153.83,1372131.78,1191086.6099999999,0.0009999999747378752,0.0,0.0040000000153668225,0.0,0.0,0.0,0.0040000000153668225,1,0,34,22,1,1,1,46,0,0,1
INV015630,24,1412.94,0,0.0,33910.56,28,4747.48,4747.48,0.0,0.0,0.0,9494.96,43405.52,33910.56,0.0,0.0,0.0031999999991967343,0.0,0.0,0.0031999999991967343,0.0,1,0,44,22,1,1,1,50,0,0,7
INV015631,12,40034.04,0,0.0,480408.48,28,67257.19,67257.19,0.0,0.0,0.0,134514.38,614922.86,480408.48,0.0,0.0,0.005600000004051253,0.0,0.0,0.005600000004051253,0.0,1,0,50,26,1,1,1,60,0,0,8
INV015632,91,3224.11,10,29339.4,264054.61,12,15843.28,15843.28,0.0,1.0,2640.55,34327.11,298381.72,293394.01,0.0010000000002037268,0.0,0.006800000002840534,0.0,0.0,0.006800000002840534,0.0,1,0,31,18,1,1,1,54,0,0,2
INV015633,94,3760.71,0,0.0,353506.74,18,0.0,0.0,63631.21,0.0,0.0,63631.21,417137.95,353506.74,0.0,0.0,0.003200000006472692,0.0,0.0,0.0,0.003200000006472692,1,0,31,25,1,1,1,151,0,0,10
INV015634,55,2926.36,5,8047.49,152902.31,18,0.0,0.0,27522.42,0.0,0.0,27522.42,180424.73,160949.80000000002,1.8189894035458565e-12,2.9103830456733704e-11,0.004199999995762482,0.0,2.9103830456733704e-11,0.0,0.004199999995762482,1,0,43,23,1,1,1,51,0,0,6
INV015635,77,1690.39,15,19524.0,110636.03,5,2765.9,2765.9,0.0,0.0,0.0,5531.8,116167.83,130160.03000000001,0.00450000000273576,1.4551915228366852e-11,0.0015000000003055902,0.0,0.0,0.0015000000003055902,0.0,2,1,38,17,2,2,2,52,0,0,12
INV015636,67,6638.48,15,66716.72,378061.44,5,9451.54,9451.54,0.0,0.0,0.0,18903.08,396964.52,444778.16,0.003999999986262992,5.820766091346741e-11,0.008000000001629815,0.0,0.0,0.008000000001629815,0.0,1,0,42,20,1,1,1,73,0,0,1
INV015637,40,4550.57,10,18202.28,163820.52,5,0.0,0.0,8191.03,0.0,0.0,8191.03,172011.55,182022.8,0.0,0.0,0.0039999999999054126,0.0,0.0,0.0,0.0039999999999054126,1,0,34,27,1,1,1,58,0,0,9
INV015638,51,643.3,15,4921.24,27887.06,18,0.0,0.0,5019.67,0.0,0.0,5019.67,32906.73,32808.299999999996,0.004999999999199645,3.637978807091713e-12,0.0007999999997991836,0.0,0.0,0.0,0.0007999999997991836,1,0,28,19,1,1,1,50,0,0,12
INV015639,35,38461.99,5,67308.48,1278861.17,12,76731.67,76731.67,0.0,0.0,0.0,153463.34,1432324.51,1346169.65,0.0025000000023283064,0.0,0.00039999998989515007,0.0,0.0,0.00039999998989515007,0.0,1,0,46,27,1,1,1,41,0,0,4
