invoice_no,actual_anomaly,anomaly_type
INV018339,0,Normal
INV018340,0,Normal
INV018341,0,Normal
INV018342,0,Normal
INV018343,0,Normal
INV018344,0,Normal
INV018345,0,Normal
INV018346,0,Normal
INV018347,0,Normal
INV018348,0,Normal
INV018349,0,Normal
INV018350,0,Normal
INV018351,0,Normal
INV018352,0,Normal
INV018353,0,Normal
INV018354,0,Normal
INV018355,0,Normal
INV018356,0,Normal
INV018357,0,Normal
INV018358,0,Normal
INV018359,0,Normal
INV018360,0,Normal
INV018361,0,Normal
INV018362,0,Normal
INV018363,0,Normal
INV018364,0,Normal
INV018365,0,Normal
INV018366,0,Normal
INV018367,0,Normal
INV018368,0,Normal
INV018369,0,Normal
INV018370,0,Normal
INV018371,0,Normal
INV018372,0,Normal
INV018373,0,Normal
INV018374,0,Normal
INV018375,0,Normal
INV018376,0,Normal
INV018377,0,Normal
INV018378,0,Normal
INV018379,0,Normal
INV018380,0,Normal
INV018381,0,Normal
INV018383,0,Normal
INV018384,0,Normal
INV018385,0,Normal
INV018386,0,Normal
INV018387,0,Normal
INV018388,0,Normal
INV018389,0,Normal
INV018390,0,Normal
INV018391,0,Normal
INV018392,0,Normal
INV018393,0,Normal
INV018394,0,Normal
INV018395,0,Normal
INV018396,0,Normal
INV018397,0,Normal
INV018398,0,Normal
INV018399,0,Normal
INV018400,0,Normal
INV018403,0,Normal
INV018404,0,Normal
INV018405,0,Normal
INV018406,0,Normal
INV018407,0,Normal
INV018408,0,Normal
INV018409,0,Normal
INV018410,0,Normal
INV018411,0,Normal
INV018412,0,Normal
INV018413,0,Normal
INV018414,0,Normal
INV018415,0,Normal
INV018416,0,Normal
INV018417,0,Normal
INV018419,0,Normal
INV018420,0,Normal
INV018421,0,Normal
INV018422,0,Normal
INV018423,0,Normal
INV018424,0,Normal
INV018425,0,Normal
INV018426,0,Normal
INV018427,0,Normal
INV018428,0,Normal
INV018429,0,Normal
INV018430,0,Normal
INV018431,0,Normal
INV018432,0,Normal
INV018433,0,Normal
INV018434,0,Normal
INV018435,0,Normal
INV018436,0,Normal
INV018437,0,Normal
INV018438,0,Normal
INV018439,0,Normal
INV018440,0,Normal
INV018441,0,Normal
INV018442,0,Normal
INV018443,0,Normal
INV018444,0,Normal
INV018445,0,Normal
INV018446,0,Normal
INV018447,0,Normal
INV018448,0,Normal
INV018449,0,Normal
INV018450,0,Normal
INV018451,0,Normal
INV018452,0,Normal
INV018453,0,Normal
INV018455,0,Normal
INV018456,0,Normal
INV018457,0,Normal
INV018458,0,Normal
INV018460,0,Normal
INV018461,0,Normal
INV018462,0,Normal
INV018464,0,Normal
INV018465,0,Normal
INV018466,0,Normal
INV018467,0,Normal
INV018468,0,Normal
INV018471,0,Normal
INV018472,0,Normal
INV018473,0,Normal
INV018474,0,Normal
INV018475,0,Normal
INV018476,0,Normal
INV018477,0,Normal
INV018478,0,Normal
INV018479,0,Normal
INV018480,0,Normal
INV018481,0,Normal
INV018482,0,Normal
INV018483,0,Normal
INV018484,0,Normal
INV018485,0,Normal
INV018486,0,Normal
INV018487,0,Normal
INV018488,0,Normal
INV018489,0,Normal
INV018490,0,Normal
INV018491,0,Normal
INV018492,0,Normal
INV018493,0,Normal
INV018494,0,Normal
INV018495,0,Normal
INV018496,0,Normal
INV018497,0,Normal
INV018498,0,Normal
INV018499,0,Normal
INV018500,0,Normal
INV018501,0,Normal
INV018503,0,Normal
INV018504,0,Normal
INV018505,0,Normal
INV018506,0,Normal
INV018507,0,Normal
INV018508,0,Normal
INV018509,0,Normal
INV018510,0,Normal
INV018511,0,Normal
INV018512,0,Normal
INV018513,0,Normal
INV018514,0,Normal
INV018515,0,Normal
INV018516,0,Normal
INV018517,0,Normal
INV018518,0,Normal
INV018519,0,Normal
INV018520,0,Normal
INV018521,0,Normal
INV018522,0,Normal
INV018523,0,Normal
INV018524,0,Normal
INV018525,0,Normal
INV018526,0,Normal
INV018527,0,Normal
INV018528,0,Normal
INV018529,0,Normal
INV018530,0,Normal
INV018531,0,Normal
INV018532,0,Normal
INV018533,0,Normal
INV018534,0,Normal
INV018535,0,Normal
INV018536,0,Normal
INV018537,0,Normal
INV018538,0,Normal
INV018539,0,Normal
INV018540,0,Normal
INV018541,0,Normal
INV018542,0,Normal
INV018543,0,Normal
INV018544,0,Normal
INV018545,0,Normal
INV018546,0,Normal
INV018547,0,Normal
INV018548,0,Normal
INV018549,0,Normal
INV018550,0,Normal
INV018551,0,Normal
INV018552,0,Normal
INV018553,0,Normal
INV018554,0,Normal
INV018555,0,Normal
INV018556,0,Normal
INV018557,0,Normal
INV018558,0,Normal
INV018559,0,Normal
INV018560,0,Normal
INV018561,0,Normal
INV018562,0,Normal
INV018563,0,Normal
INV018564,0,Normal
INV018565,0,Normal
INV018566,0,Normal
INV018567,0,Normal
INV018568,0,Normal
INV018569,0,Normal
INV018570,0,Normal
INV018571,0,Normal
INV018572,0,Normal
INV018573,0,Normal
INV018574,0,Normal
INV018575,0,Normal
INV018576,0,Normal
INV018577,0,Normal
INV018578,0,Normal
INV018579,0,Normal
INV018580,0,Normal
INV018581,0,Normal
INV018582,0,Normal
INV018583,0,Normal
INV018584,0,Normal
INV018585,0,Normal
INV018586,0,Normal
INV018587,0,Normal
INV018588,0,Normal
INV018589,0,Normal
INV018590,0,Normal
INV018591,0,Normal
INV018592,0,Normal
INV018594,0,Normal
INV018595,0,Normal
INV018596,0,Normal
INV018597,0,Normal
INV018598,0,Normal
INV018599,0,Normal
INV018601,0,Normal
INV018602,0,Normal
INV018603,0,Normal
INV018604,0,Normal
INV018605,0,Normal
INV018606,0,Normal
INV018607,0,Normal
INV018608,0,Normal
INV018609,0,Normal
INV018610,0,Normal
INV018611,0,Normal
INV018613,0,Normal
INV018614,0,Normal
INV018615,0,Normal
INV018617,0,Normal
INV018618,0,Normal
INV018619,0,Normal
INV018620,0,Normal
INV018621,0,Normal
INV018622,0,Normal
INV018623,0,Normal
INV018624,0,Normal
INV018625,0,Normal
INV018626,0,Normal
INV018627,0,Normal
INV018628,0,Normal
INV018629,0,Normal
INV018630,0,Normal
INV018631,0,Normal
INV018632,0,Normal
INV018633,0,Normal
INV018634,0,Normal
INV018635,0,Normal
INV018636,0,Normal
INV018637,0,Normal
INV018638,0,Normal
INV018639,0,Normal
INV018640,0,Normal
INV018641,0,Normal
INV018642,0,Normal
INV018643,0,Normal
INV018644,0,Normal
INV018645,0,Normal
INV018646,0,Normal
INV018647,0,Normal
INV018648,0,Normal
INV018649,0,Normal
INV018650,0,Normal
INV018652,0,Normal
INV018653,0,Normal
INV018654,0,Normal
INV018655,0,Normal
INV018656,0,Normal
INV018657,0,Normal
INV018658,0,Normal
INV018659,0,Normal
INV018660,0,Normal
INV018661,0,Normal
INV018662,0,Normal
INV018663,0,Normal
INV018664,0,Normal
INV018665,0,Normal
INV018666,0,Normal
INV018667,0,Normal
INV018668,0,Normal
INV018669,0,Normal
INV018670,0,Normal
INV018671,0,Normal
INV018672,0,Normal
INV018673,0,Normal
INV018674,0,Normal
INV018675,0,Normal
INV018676,0,Normal
INV018677,0,Normal
INV018678,0,Normal
INV018679,0,Normal
INV018680,0,Normal
INV018682,0,Normal
INV018683,0,Normal
INV018684,0,Normal
INV018685,0,Normal
INV018686,0,Normal
INV018687,0,Normal
INV018688,0,Normal
INV018689,0,Normal
INV018690,0,Normal
INV018691,0,Normal
INV018692,0,Normal
INV018693,0,Normal
INV018694,0,Normal
INV018695,0,Normal
INV018696,0,Normal
INV018697,0,Normal
INV018698,0,Normal
INV018699,0,Normal
INV018700,0,Normal
INV018701,0,Normal
INV018702,0,Normal
INV018703,0,Normal
INV018704,0,Normal
INV018705,0,Normal
INV018706,0,Normal
INV018707,0,Normal
INV018708,0,Normal
INV018709,0,Normal
INV018710,0,Normal
INV018711,0,Normal
INV018712,0,Normal
INV018713,0,Normal
INV018714,0,Normal
INV018715,0,Normal
INV018717,0,Normal
INV018719,0,Normal
INV018720,0,Normal
INV018721,0,Normal
INV018722,0,Normal
INV018723,0,Normal
INV018724,0,Normal
INV018725,0,Normal
INV018726,0,Normal
INV018727,0,Normal
INV018728,0,Normal
INV018729,0,Normal
INV018730,0,Normal
INV018731,0,Normal
INV018732,0,Normal
INV018733,0,Normal
INV018734,0,Normal
INV018735,0,Normal
INV018736,0,Normal
INV018737,0,Normal
INV018738,0,Normal
INV018739,0,Normal
INV018741,0,Normal
INV018742,0,Normal
INV018743,0,Normal
INV018744,0,Normal
INV018745,0,Normal
INV018746,0,Normal
INV018747,0,Normal
INV018748,0,Normal
INV018749,0,Normal
INV018750,0,Normal
INV018752,0,Normal
INV018753,0,Normal
INV018754,0,Normal
INV018755,0,Normal
INV018756,0,Normal
INV018757,0,Normal
INV018758,0,Normal
INV018760,0,Normal
INV018761,0,Normal
INV018762,0,Normal
INV018763,0,Normal
INV018764,0,Normal
INV018765,0,Normal
INV018766,0,Normal
INV018767,0,Normal
INV018768,0,Normal
INV018769,0,Normal
INV018770,0,Normal
INV018771,0,Normal
INV018772,0,Normal
INV018773,0,Normal
INV018774,0,Normal
INV018775,0,Normal
INV018776,0,Normal
INV018777,0,Normal
INV018778,0,Normal
INV018779,0,Normal
INV018780,0,Normal
INV018781,0,Normal
INV018782,0,Normal
INV018783,0,Normal
INV018784,0,Normal
INV018785,0,Normal
INV018786,0,Normal
INV018787,0,Normal
INV018788,0,Normal
INV018789,0,Normal
INV018790,0,Normal
INV018791,0,Normal
INV018792,0,Normal
INV018793,0,Normal
INV018794,0,Normal
INV018795,0,Normal
INV018796,0,Normal
INV018797,0,Normal
INV018798,0,Normal
INV018799,0,Normal
INV018800,0,Normal
INV018801,0,Normal
INV018802,0,Normal
INV018803,0,Normal
INV018804,0,Normal
INV018805,0,Normal
INV018807,0,Normal
INV018808,0,Normal
INV018809,0,Normal
INV018810,0,Normal
INV018811,0,Normal
INV018812,0,Normal
INV018813,0,Normal
INV018814,0,Normal
INV018815,0,Normal
INV018816,0,Normal
INV018817,0,Normal
INV018818,0,Normal
INV018819,0,Normal
INV018820,0,Normal
INV018821,0,Normal
INV018822,0,Normal
INV018823,0,Normal
INV018824,0,Normal
INV018825,0,Normal
INV018826,0,Normal
INV018827,0,Normal
INV018828,0,Normal
INV018829,0,Normal
INV018830,0,Normal
INV018831,0,Normal
INV018832,0,Normal
INV018833,0,Normal
INV018834,0,Normal
INV018835,0,Normal
INV018837,0,Normal
INV018838,0,Normal
INV018840,0,Normal
INV018841,0,Normal
INV018842,0,Normal
INV018843,0,Normal
INV018844,0,Normal
INV018845,0,Normal
INV018846,0,Normal
INV018847,0,Normal
INV018848,0,Normal
INV018849,0,Normal
INV018850,0,Normal
INV018851,0,Normal
INV018852,0,Normal
INV018853,0,Normal
INV018854,0,Normal
INV018855,0,Normal
INV018856,0,Normal
INV018857,0,Normal
INV018858,0,Normal
INV018859,0,Normal
INV018860,0,Normal
INV018861,0,Normal
INV018862,0,Normal
INV018863,0,Normal
INV018864,0,Normal
INV018865,0,Normal
INV018866,0,Normal
INV018867,0,Normal
INV018868,0,Normal
INV018869,0,Normal
INV018870,0,Normal
INV018872,0,Normal
INV018873,0,Normal
INV018874,0,Normal
INV018875,0,Normal
INV018876,0,Normal
INV018877,0,Normal
INV018878,0,Normal
INV018879,0,Normal
INV018880,0,Normal
INV018881,0,Normal
INV018882,0,Normal
INV018883,0,Normal
INV018884,0,Normal
INV018885,0,Normal
INV018886,0,Normal
INV018887,0,Normal
INV018888,0,Normal
INV018889,0,Normal
INV018890,0,Normal
INV018891,0,Normal
INV018892,0,Normal
INV018893,0,Normal
INV018894,0,Normal
INV018896,0,Normal
INV018897,0,Normal
INV018898,0,Normal
INV018899,0,Normal
INV018900,0,Normal
INV018901,0,Normal
INV018902,0,Normal
INV018903,0,Normal
INV018904,0,Normal
INV018905,0,Normal
INV018906,0,Normal
INV018908,0,Normal
INV018909,0,Normal
INV018910,0,Normal
INV018911,0,Normal
INV018912,0,Normal
INV018913,0,Normal
INV018914,0,Normal
INV018915,0,Normal
INV018916,0,Normal
INV018917,0,Normal
INV018918,0,Normal
INV018919,0,Normal
INV018921,0,Normal
INV018922,0,Normal
INV018923,0,Normal
INV018924,0,Normal
INV018925,0,Normal
INV018926,0,Normal
INV018927,0,Normal
INV018928,0,Normal
INV018930,0,Normal
INV018931,0,Normal
INV018932,0,Normal
INV018933,0,Normal
INV018934,0,Normal
INV018936,0,Normal
INV018937,0,Normal
INV018938,0,Normal
INV018939,0,Normal
INV018940,0,Normal
INV018941,0,Normal
INV018942,0,Normal
INV018943,0,Normal
INV018944,0,Normal
INV018945,0,Normal
INV018946,0,Normal
INV018948,0,Normal
INV018949,0,Normal
INV018950,0,Normal
INV018951,0,Normal
INV018952,0,Normal
INV018953,0,Normal
INV018955,0,Normal
INV018956,0,Normal
INV018957,0,Normal
INV018958,0,Normal
INV018959,0,Normal
INV018960,0,Normal
INV018961,0,Normal
INV018962,0,Normal
INV018963,0,Normal
INV018964,0,Normal
INV018965,0,Normal
INV018966,0,Normal
INV018967,0,Normal
INV018969,0,Normal
INV018970,0,Normal
INV018971,0,Normal
INV018972,0,Normal
INV018973,0,Normal
INV018974,0,Normal
INV018975,0,Normal
INV018976,0,Normal
INV018977,0,Normal
INV018978,0,Normal
INV018979,0,Normal
INV018980,0,Normal
INV018981,0,Normal
INV018982,0,Normal
INV018983,0,Normal
INV018984,0,Normal
INV018985,0,Normal
INV018986,0,Normal
INV018987,0,Normal
INV018988,0,Normal
INV018989,0,Normal
INV018990,0,Normal
INV018991,0,Normal
INV018992,0,Normal
INV018993,0,Normal
INV018994,0,Normal
INV018995,0,Normal
INV018996,0,Normal
INV018997,0,Normal
INV018998,0,Normal
INV018999,0,Normal
INV019000,0,Normal
INV019001,0,Normal
INV019002,0,Normal
INV019003,0,Normal
INV019004,0,Normal
INV019005,0,Normal
INV019006,0,Normal
INV019007,0,Normal
INV019008,0,Normal
INV019009,0,Normal
INV019010,0,Normal
INV019011,0,Normal
INV019012,0,Normal
INV019013,0,Normal
INV019014,0,Normal
INV019015,0,Normal
INV019016,0,Normal
INV019017,0,Normal
INV019020,0,Normal
INV019021,0,Normal
INV019022,0,Normal
INV019023,0,Normal
INV019024,0,Normal
INV019025,0,Normal
INV019026,0,Normal
INV019027,0,Normal
INV019028,0,Normal
INV019029,0,Normal
INV019030,0,Normal
INV019031,0,Normal
INV019032,0,Normal
INV019033,0,Normal
INV019034,0,Normal
INV019035,0,Normal
INV019036,0,Normal
INV019037,0,Normal
INV019038,0,Normal
INV019039,0,Normal
INV019040,0,Normal
INV019041,0,Normal
INV019042,0,Normal
INV019043,0,Normal
INV019044,0,Normal
INV019045,0,Normal
INV019046,0,Normal
INV019047,0,Normal
INV019048,0,Normal
INV019049,0,Normal
INV019050,0,Normal
INV019051,0,Normal
INV019053,0,Normal
INV019054,0,Normal
INV019055,0,Normal
INV019056,0,Normal
INV019057,0,Normal
INV019058,0,Normal
INV019059,0,Normal
INV019060,0,Normal
INV019061,0,Normal
INV019063,0,Normal
INV019064,0,Normal
INV019065,0,Normal
INV019066,0,Normal
INV019067,0,Normal
INV019068,0,Normal
INV019069,0,Normal
INV019070,0,Normal
INV019071,0,Normal
INV019072,0,Normal
INV019073,0,Normal
INV019074,0,Normal
INV019075,0,Normal
INV019076,0,Normal
INV019077,0,Normal
INV019078,0,Normal
INV019079,0,Normal
INV019080,0,Normal
INV019081,0,Normal
INV019082,0,Normal
INV019083,0,Normal
INV019084,0,Normal
INV019085,0,Normal
INV019086,0,Normal
INV019087,0,Normal
INV019088,0,Normal
INV019089,0,Normal
INV019090,0,Normal
INV019091,0,Normal
INV019092,0,Normal
INV019093,0,Normal
INV019095,0,Normal
INV019096,0,Normal
INV019097,0,Normal
INV019098,0,Normal
INV019099,0,Normal
INV019100,0,Normal
INV019101,0,Normal
INV019102,0,Normal
INV019103,0,Normal
INV019104,0,Normal
INV019105,0,Normal
INV019106,0,Normal
INV019107,0,Normal
INV019108,0,Normal
INV019109,0,Normal
INV019111,0,Normal
INV019112,0,Normal
INV019113,0,Normal
INV019114,0,Normal
INV019115,0,Normal
INV019116,0,Normal
INV019117,0,Normal
INV019118,0,Normal
INV019119,0,Normal
INV019120,0,Normal
INV019121,0,Normal
INV019122,0,Normal
INV019123,0,Normal
INV019124,0,Normal
INV019125,0,Normal
INV019126,0,Normal
INV019127,0,Normal
INV019128,0,Normal
INV019129,0,Normal
INV019130,0,Normal
INV019131,0,Normal
INV019132,0,Normal
INV019133,0,Normal
INV019134,0,Normal
INV019135,0,Normal
INV019136,0,Normal
INV019137,0,Normal
INV019138,0,Normal
INV019139,0,Normal
INV019140,0,Normal
INV019141,0,Normal
INV019142,0,Normal
INV019143,0,Normal
INV019144,0,Normal
INV019145,0,Normal
INV019146,0,Normal
INV019147,0,Normal
INV019149,0,Normal
INV019151,0,Normal
INV019152,0,Normal
INV019153,0,Normal
INV019154,0,Normal
INV019155,0,Normal
INV019156,0,Normal
INV019157,0,Normal
INV019158,0,Normal
INV019159,0,Normal
INV019160,0,Normal
INV019161,0,Normal
INV019162,0,Normal
INV019163,0,Normal
INV019164,0,Normal
INV019165,0,Normal
INV019166,0,Normal
INV019167,0,Normal
INV019168,0,Normal
INV019169,0,Normal
INV019170,0,Normal
INV019171,0,Normal
INV019173,0,Normal
INV019174,0,Normal
INV019175,0,Normal
INV019176,0,Normal
INV019177,0,Normal
INV019179,0,Normal
INV019180,0,Normal
INV019181,0,Normal
INV019182,0,Normal
INV019183,0,Normal
INV019184,0,Normal
INV019185,0,Normal
INV019186,0,Normal
INV019187,0,Normal
INV019188,0,Normal
INV019189,0,Normal
INV019191,0,Normal
INV019192,0,Normal
INV019193,0,Normal
INV019194,0,Normal
INV019195,0,Normal
INV019196,0,Normal
INV019197,0,Normal
INV019198,0,Normal
INV019199,0,Normal
INV019200,0,Normal
INV019201,0,Normal
INV019203,0,Normal
INV019204,0,Normal
INV019205,0,Normal
INV019206,0,Normal
INV019207,0,Normal
INV019208,0,Normal
INV019209,0,Normal
INV019210,0,Normal
INV019211,0,Normal
INV019212,0,Normal
INV019213,0,Normal
INV019214,0,Normal
INV019215,0,Normal
INV019216,0,Normal
INV019217,0,Normal
INV019219,0,Normal
INV019220,0,Normal
INV019221,0,Normal
INV019222,0,Normal
INV019223,0,Normal
INV019224,0,Normal
INV019225,0,Normal
INV019226,0,Normal
INV019227,0,Normal
INV019228,0,Normal
INV019230,0,Normal
INV019231,0,Normal
INV019232,0,Normal
INV019233,0,Normal
INV019235,0,Normal
INV019236,0,Normal
INV019237,0,Normal
INV019238,0,Normal
INV019239,0,Normal
INV019240,0,Normal
INV019241,0,Normal
INV019243,0,Normal
INV019244,0,Normal
INV019245,0,Normal
INV019246,0,Normal
INV019247,0,Normal
INV019248,0,Normal
INV019249,0,Normal
INV019250,0,Normal
INV019251,0,Normal
INV019252,0,Normal
INV019253,0,Normal
INV019254,0,Normal
INV019255,0,Normal
INV019256,0,Normal
INV019257,0,Normal
INV019258,0,Normal
INV019259,0,Normal
INV019260,0,Normal
INV019261,0,Normal
INV019262,0,Normal
INV019263,0,Normal
INV019265,0,Normal
INV019266,0,Normal
INV019267,0,Normal
INV019268,0,Normal
INV019269,0,Normal
INV019271,0,Normal
INV019273,0,Normal
INV019274,0,Normal
INV019275,0,Normal
INV019276,0,Normal
INV019277,0,Normal
INV019278,0,Normal
INV019279,0,Normal
INV019281,0,Normal
INV019282,0,Normal
INV019283,0,Normal
INV019284,0,Normal
INV019285,0,Normal
INV019286,0,Normal
INV019288,0,Normal
INV019289,0,Normal
INV019290,0,Normal
INV019291,0,Normal
INV019292,0,Normal
INV019293,0,Normal
INV019294,0,Normal
INV019295,0,Normal
INV019296,0,Normal
INV019297,0,Normal
INV019298,0,Normal
INV019299,0,Normal
INV019300,0,Normal
INV019301,0,Normal
INV019303,0,Normal
INV019304,0,Normal
INV019305,0,Normal
INV019306,0,Normal
INV019307,0,Normal
INV019308,0,Normal
INV019309,0,Normal
INV019310,0,Normal
INV019311,0,Normal
INV019312,0,Normal
INV019313,0,Normal
INV019314,0,Normal
INV019315,0,Normal
INV019316,0,Normal
INV019317,0,Normal
INV019318,0,Normal
INV019319,0,Normal
INV019320,0,Normal
INV019321,0,Normal
INV019322,0,Normal
INV019323,0,Normal
INV019324,0,Normal
INV019325,0,Normal
INV019326,0,Normal
INV019327,0,Normal
INV019328,0,Normal
INV019329,0,Normal
INV019330,0,Normal
INV019331,0,Normal
INV019332,0,Normal
INV019333,0,Normal
INV019334,0,Normal
INV019335,0,Normal
INV019336,0,Normal
INV019337,0,Normal
INV019339,0,Normal
INV019340,0,Normal
INV019341,0,Normal
INV019342,0,Normal
INV019343,0,Normal
INV019344,0,Normal
INV019345,0,Normal
INV019346,0,Normal
INV019347,0,Normal
INV019348,0,Normal
INV019349,0,Normal
INV019350,0,Normal
INV019351,0,Normal
INV019352,0,Normal
INV019353,0,Normal
INV019354,0,Normal
INV019355,0,Normal
INV019356,0,Normal
INV019357,0,Normal
INV019358,0,Normal
INV019359,0,Normal
INV019361,0,Normal
INV019362,0,Normal
INV019363,0,Normal
INV019364,0,Normal
INV019365,0,Normal
INV019366,0,Normal
INV019367,0,Normal
INV019368,0,Normal
INV019369,0,Normal
INV019370,0,Normal
INV019371,0,Normal
INV019372,0,Normal
INV019373,0,Normal
INV019374,0,Normal
INV019375,0,Normal
INV019376,0,Normal
INV019377,0,Normal
INV019378,0,Normal
INV019379,0,Normal
INV019380,0,Normal
INV019381,0,Normal
INV019382,0,Normal
INV019383,0,Normal
INV019384,0,Normal
INV019385,0,Normal
INV019386,0,Normal
INV019387,0,Normal
INV019388,0,Normal
INV019389,0,Normal
INV019390,0,Normal
INV019391,0,Normal
INV019393,0,Normal
INV019394,0,Normal
INV019395,0,Normal
INV019396,0,Normal
INV019397,0,Normal
INV019398,0,Normal
INV019399,0,Normal
INV019400,0,Normal
INV019401,0,Normal
INV019402,0,Normal
INV019403,0,Normal
INV019404,0,Normal
INV019405,0,Normal
INV019406,0,Normal
INV019407,0,Normal
INV019408,0,Normal
INV019409,0,Normal
INV019410,0,Normal
INV019411,0,Normal
INV019412,0,Normal
INV019413,0,Normal
INV019414,0,Normal
INV019415,0,Normal
INV019416,0,Normal
INV019417,0,Normal
INV019419,0,Normal
INV019420,0,Normal
INV019421,0,Normal
INV019422,0,Normal
INV019423,0,Normal
INV019424,0,Normal
INV019425,0,Normal
INV019426,0,Normal
INV019427,0,Normal
INV019428,0,Normal
INV019429,0,Normal
INV019430,0,Normal
INV019431,0,Normal
INV019432,0,Normal
INV019433,0,Normal
INV019434,0,Normal
INV019435,0,Normal
INV019436,0,Normal
INV019437,0,Normal
INV019438,0,Normal
INV019439,0,Normal
INV019440,0,Normal
INV019442,0,Normal
INV019443,0,Normal
INV019444,0,Normal
INV019445,0,Normal
INV019446,0,Normal
INV019447,0,Normal
INV019448,0,Normal
INV019449,0,Normal
INV019450,0,Normal
INV019451,0,Normal
INV019452,0,Normal
INV019453,0,Normal
INV019454,0,Normal
INV019455,0,Normal
INV019456,0,Normal
INV019457,0,Normal
INV019458,0,Normal
INV019459,0,Normal
INV019460,0,Normal
INV019461,0,Normal
INV019462,0,Normal
INV019463,0,Normal
INV019464,0,Normal
INV019465,0,Normal
INV019466,0,Normal
INV019467,0,Normal
INV019468,0,Normal
INV019469,0,Normal
INV019470,0,Normal
INV019471,0,Normal
INV019473,0,Normal
INV019474,0,Normal
INV019475,0,Normal
INV019476,0,Normal
INV019477,0,Normal
INV019478,0,Normal
INV019479,0,Normal
INV019480,0,Normal
INV019481,0,Normal
INV019482,0,Normal
INV019483,0,Normal
INV019484,0,Normal
INV019485,0,Normal
INV019486,0,Normal
INV019487,0,Normal
INV019488,0,Normal
INV019489,0,Normal
INV019490,0,Normal
INV019491,0,Normal
INV019492,0,Normal
INV019493,0,Normal
INV019494,0,Normal
INV019495,0,Normal
INV019496,0,Normal
INV019497,0,Normal
INV019498,0,Normal
