invoice_no,invoice_date,supplier_id,supplier_gstin,buyer_id,buyer_gstin,product_category,hsn_code,quantity,unit_price,discount_percentage,discount_amount,taxable_value,gst_rate,cgst,sgst,igst,cess_rate,cess_amount,total_tax,total_amount,payment_method
INV017443,2025-02-10,S0496,22EHTDD6632C7ZH,B0584,25BMXMO0779O7ZV,Electronics,8504,33,4807.98,0,0.0,158663.34,18,0.0,0.0,28559.4,0.0,0.0,28559.4,187222.74,Cheque
INV017444,2025-09-13,S0037,15EYNBG8486R6Z2,B0308,25ZPESN6265S6ZZ,Clothing,6109,64,1206.17,0,0.0,77194.88,5,1929.87,1929.87,0.0,1.0,771.95,4631.69,81826.57,Cash
INV017445,2025-04-09,S0298,10BBGUZ6107G9ZC,B0514,35HWGTK8208G3Z7,Pharmaceuticals,3004,88,5531.9,0,0.0,486807.2,12,29208.43,29208.43,0.0,0.0,0.0,58416.86,545224.06,Cheque
INV017446,2025-10-27,S0017,13NDEMW0880U9ZA,B0047,19MCUHZ6324S1Z9,Furniture,9403,64,41031.66,15,393903.94,2232122.3,18,200891.01,200891.01,0.0,0.0,0.0,401782.02,2633904.32,UPI
INV017447,2025-05-09,S0082,03HMCXD4679N3Z0,B0038,17PTGIX3971V8ZD,Clothing,6109,3,3255.24,5,488.29,9277.43,18,0.0,0.0,1669.94,0.0,0.0,1669.94,10947.37,Bank Transfer
INV017448,2025-10-11,S0039,16HCHHI5126W4ZE,B0027,06VYMKV7888W5Z6,Industrial Equipment,8419,69,63353.54,10,437139.43,3934254.83,12,236055.29,236055.29,0.0,0.0,0.0,472110.58,4406365.41,Cash
INV017449,2025-02-04,S0131,09LXBDD1373Q5ZF,B0703,31JKHHO8597X2ZX,Clothing,6109,92,1868.19,10,17187.35,154686.13,12,9281.17,9281.17,0.0,0.0,0.0,18562.34,173248.47,Cheque
INV017450,2025-04-12,S0170,25MQIJW4877K4ZX,B0165,13WZIJR7562M1Z8,Stationery,4820,57,841.59,0,0.0,47970.63,28,6715.89,6715.89,0.0,0.0,0.0,13431.78,61402.41,Credit Card
INV017451,2025-07-28,S0376,16OFTYG9437J1Z7,B0564,10NXTHO5126K4ZU,Food,2106,68,1406.84,0,0.0,95665.12,18,8609.86,8609.86,0.0,0.0,0.0,17219.72,112884.84,Cash
INV017452,2025-07-25,S0033,08SHIKK2149V3ZT,B0859,05IXBLX3209M6ZT,Industrial Equipment,8419,38,53684.78,0,0.0,2040021.64,5,51000.54,51000.54,0.0,0.0,0.0,102001.08,2142022.72,UPI
INV017453,2025-12-15,S0316,28HJRIM4741U2ZR,B0938,36QECWR8472I7Z4,Stationery,4820,27,1687.81,15,6835.63,38735.24,28,0.0,0.0,10845.87,0.0,0.0,10845.87,49581.11,Cash
INV017454,2025-10-31,S0437,33XOIJZ2165J5ZD,B0509,07LEFIS4560M4ZH,Electronics,8504,8783,38298.27,5,16818685.27,319555020.14,18,0.0,0.0,57519903.63,0.0,0.0,57519903.63,377074923.77,Bank Transfer
INV017455,2025-02-26,S0223,10EYAUS6229K5ZE,B0370,08BLEUM7532N5ZR,Clothing,6109,74,2581.72,0,0.0,191047.28,12,11462.84,11462.84,0.0,0.0,0.0,22925.68,213972.96,Bank Transfer
INV017456,2025-08-18,S0457,13LVZRI9518Z4ZC,B0207,33UEHZH9091M8Z8,Food,2106,38,2883.59,5,5478.82,104097.6,5,2602.44,2602.44,0.0,0.0,0.0,5204.88,109302.48,Credit Card
INV017457,2025-05-27,S0321,14NUKXW0619U5ZQ,B0330,16UHOBH2267A2ZT,Electronics,8504,73,8284.3,5,30237.69,574516.21,18,51706.46,51706.46,0.0,0.0,0.0,103412.92,677929.13,UPI
INV017458,2025-03-10,S0036,30KQFSM2607Y2Z1,B0548,28YEZBY0342H9Z5,Industrial Equipment,8419,34,30960.83,0,0.0,1052668.22,12,0.0,0.0,126320.19,0.0,0.0,126320.19,1178988.41,Bank Transfer
INV017459,2025-05-17,S0334,25ZACDY4020B7ZZ,B0554,10UYMIW2819T2ZS,Clothing,6109,19,1816.18,10,3450.74,31056.68,5,776.42,776.42,0.0,0.0,0.0,1552.84,32609.52,Cash
INV017460,2025-11-03,S0240,20EABPA4368K3ZU,B0825,03WSHUK8478X2Z7,Electronics,8504,97,28310.87,15,411923.16,2334231.23,12,140053.87,140053.87,0.0,0.0,0.0,280107.74,2614338.97,Bank Transfer
INV017461,2025-03-12,S0243,12JTHEA7587S1ZL,B0288,32TZGMJ0378Y8ZH,Clothing,6109,78,4718.66,10,36805.55,331249.93,28,46374.99,46374.99,0.0,0.0,0.0,92749.98,423999.91,Cash
INV017462,2025-12-14,S0425,36QUNKK6593K4Z1,B0614,15CXCSB0942N5ZL,Pharmaceuticals,3004,34,4314.97,15,22006.35,124702.63,5,3117.57,3117.57,0.0,0.0,0.0,6235.14,130937.77,Cash
INV017463,2025-11-05,S0199,35SQZOM1340L1Z5,B0950,37XSICC7319V6ZL,Furniture,9403,69,46280.33,5,159667.14,3033675.63,5,0.0,0.0,151683.78,2.0,60673.51,212357.29,3246032.92,UPI
INV017464,2025-05-25,S0349,22GJOVI4366S9ZL,B0295,03MJVQK9023J3Z1,Stationery,4820,2,993.7,0,0.0,1987.4,18,0.0,0.0,357.73,0.0,0.0,357.73,2345.13,UPI
INV017465,2025-02-07,S0211,01FCPNL0318W3Z4,B0043,37DWUHU7560I3ZP,Pharmaceuticals,3004,98,5482.07,5,26862.14,510380.72,12,30622.84,30622.84,0.0,0.0,0.0,61245.68,571626.4,UPI
INV017466,2025-02-24,S0342,13GGGFV8371C8ZA,B0994,29QMVNU9628X5ZH,Electronics,8504,40,14144.12,10,56576.48,509188.32,28,71286.36,71286.36,0.0,0.0,0.0,142572.72,651761.04,Bank Transfer
INV017467,2025-01-02,S0206,32DQQJB7747W6Z3,B0661,06WYPWJ0238F4ZF,Stationery,4820,40,148.2,10,592.8,5335.2,12,0.0,0.0,640.22,0.0,0.0,640.22,5975.42,UPI
INV017468,2025-01-16,S0218,35QHINF8536U2ZT,B0825,03WSHUK8478X2Z7,Stationery,4820,51,1914.93,0,0.0,97661.43,28,13672.6,13672.6,0.0,0.0,0.0,27345.2,125006.63,UPI
INV017469,2025-11-09,S0101,33FUJYQ1121E2ZL,B0438,29CTEAX5417V5ZG,Electronics,8504,78,17086.38,10,133273.76,1199463.88,12,71967.83,71967.83,0.0,0.0,0.0,143935.66,1343399.54,Cheque
INV017470,2025-05-17,S0415,37PEDUI8720H6Z2,B0954,21SMATZ5694D6ZI,Electronics,8504,40,17513.53,10,70054.12,630487.08,5,0.0,0.0,31524.35,2.0,12609.74,44134.09,674621.17,Cash
INV017471,2025-06-12,S0029,11UCWWF8437H4ZB,B0078,27KXIBR4201A5Z9,Food,2106,51,1324.74,15,10134.26,57427.48,12,3445.65,3445.65,0.0,0.0,0.0,6891.3,64318.78,Cheque
INV017472,2025-03-11,S0070,29CXADW9072T7ZF,B0934,16ISZJX6221U8ZO,Food,2106,14,2487.1,10,3481.94,31337.46,28,0.0,0.0,8774.49,0.0,0.0,8774.49,40111.95,Bank Transfer
INV017473,2025-05-21,S0103,05MQUPJ0403J2ZF,B0948,37QKONF1440T3ZI,Clothing,6109,9,3316.29,5,1492.33,28354.28,18,2551.89,2551.89,0.0,0.0,0.0,5103.78,33458.06,UPI
INV017474,2025-03-30,S0166,21SKHEN2281O1Z9,B0490,14DHZWM4591F9ZZ,Pharmaceuticals,3004,72,7708.61,0,0.0,555019.92,28,77702.79,77702.79,0.0,0.0,0.0,155405.58,710425.5,Credit Card
INV017475,2025-12-10,S0410,32MEPSZ0061G7Z0,B0012,11AILWO9265K7ZY,Furniture,9403,7,46804.7,0,0.0,327632.9,28,45868.61,45868.61,0.0,0.0,0.0,91737.22,419370.12,Credit Card
INV017476,2025-02-10,S0078,09CHTED5959F5Z4,B0014,32QZBWF2258T2ZG,Pharmaceuticals,3004,1,4694.58,15,704.19,3990.39,5,99.76,99.76,0.0,0.0,0.0,199.52,4189.91,Bank Transfer
INV017477,2025-03-11,S0137,06YNZFJ0486P5Z8,B0234,01ZTYNI3316K7Z6,Food,2106,5,2765.71,0,0.0,13828.55,5,345.71,345.71,0.0,0.0,0.0,691.42,14519.97,Credit Card
INV017478,2025-10-01,S0143,31EQQVD6091A8ZU,B0984,13FHHWV3845K1ZR,Clothing,6109,46,654.29,10,3009.73,27087.61,12,1625.26,1625.26,0.0,0.0,0.0,3250.52,30338.13,Credit Card
INV017479,2025-04-21,S0151,12YAVUE7820J2ZV,B0837,26DIBAC2909Q5Z8,Food,2106,31,1188.51,5,1842.19,35001.62,12,2100.1,2100.1,0.0,0.0,0.0,4200.2,39201.82,UPI
INV017480,2025-07-01,S0385,03YGRES0726E5ZA,B0384,21XEZSJ0646B2ZM,Furniture,9403,75,6079.33,15,68392.46,387557.29,28,54258.02,54258.02,0.0,0.0,0.0,108516.04,496073.33,UPI
INV017481,2025-12-31,S0289,36OVUZQ8564K6ZD,B0627,33AUSOB9936O5ZJ,Food,2106,69,1122.29,5,3871.9,73566.11,28,0.0,0.0,20598.51,5.0,3678.31,24276.82,97842.93,UPI
INV017482,2025-04-27,S0435,31ZCSNW7255T2ZP,B0639,32PRAWR6835J7Z0,Stationery,4820,85,1660.07,15,21165.89,119940.06,18,10794.61,10794.61,0.0,0.0,0.0,21589.22,141529.28,Credit Card
INV017483,2025-12-10,S0171,21KOFDG9541K4ZY,B0381,03QQKZS2050W8Z3,Pharmaceuticals,3004,34,7097.36,0,0.0,241310.24,28,33783.43,33783.43,0.0,0.0,0.0,67566.86,308877.1,Cash
INV017484,2025-03-01,S0159,20SKVTP0309C8ZC,B0757,15AHQWX8089T8ZK,Pharmaceuticals,3004,37,9429.85,0,0.0,348904.45,28,0.0,0.0,97693.25,0.0,0.0,97693.25,446597.7,Cheque
INV017485,2025-02-25,S0148,29RTFVH5217H4ZD,B0658,01ZWCVP5114R6ZH,Furniture,9403,65,47773.86,10,310530.09,2794770.81,5,0.0,0.0,139738.54,0.0,0.0,139738.54,2934509.35,Cheque
INV017486,2025-11-26,S0473,30QJEOB7292D8ZN,B0223,23ILSKU3862N9Z5,Furniture,9403,79,45079.89,5,178065.57,3383245.74,5,84581.14,84581.14,0.0,2.0,67664.91,236827.19,3620072.93,Cheque
INV017487,2025-10-27,S0206,32DQQJB7747W6Z3,B0901,23XNDOM0301D9Z1,Industrial Equipment,8419,12,82480.65,0,0.0,989767.8,18,89079.1,89079.1,0.0,0.0,0.0,178158.2,1167926.0,Cheque
INV017488,2025-05-23,S0231,14VICGJ5629A7Z2,B0449,04XNALA5774S6ZE,Food,2106,41,242.49,10,994.21,8947.88,12,536.87,536.87,0.0,2.0,178.96,1252.7,10200.58,Cash
INV017489,2025-08-14,S0329,34KWSLY4738Y2Z1,B0255,01AUVNT3154R7ZM,Clothing,6109,15,703.92,0,0.0,10558.8,12,633.53,633.53,0.0,5.0,527.94,1795.0,12353.8,Bank Transfer
INV017490,2025-05-15,S0008,17TLPJZ1478E3Z1,B0862,25PUNOO5615V8ZE,Electronics,8504,53,27867.26,0,0.0,1476964.78,12,0.0,0.0,177235.77,0.0,0.0,177235.77,1654200.55,Cash
INV017491,2025-06-22,S0440,32ENAZZ5887N7ZP,B0498,08ICKSR8348F2ZT,Pharmaceuticals,3004,82,2094.47,15,25761.98,145984.56,5,3649.61,3649.61,0.0,0.0,0.0,7299.22,153283.78,UPI
INV017492,2025-01-16,S0106,24XKURB6335M5ZQ,B0724,15IRXQX5650J1ZW,Industrial Equipment,8419,59,50913.09,0,0.0,3003872.31,28,420542.12,420542.12,0.0,0.0,0.0,841084.24,3844956.55,Cash
INV017493,2025-09-28,S0354,19LDNEA3984R5Z9,B0053,06HMMAE1794O4ZM,Food,2106,20,810.07,15,2430.21,13771.19,12,826.27,826.27,0.0,0.0,0.0,1652.54,15423.73,Cash
INV017494,2025-06-20,S0253,20CXSNX8661Y8ZL,B0866,30HCTMK1057U9ZJ,Industrial Equipment,8419,1,14885.99,0,0.0,14885.99,28,2084.04,2084.04,0.0,0.0,0.0,4168.08,19054.07,Credit Card
INV017495,2025-03-13,S0234,04EOVKA6121I8ZJ,B0651,28CQYAD7266N3Z1,Clothing,6109,1,536.19,10,53.62,482.57,18,0.0,0.0,86.86,0.0,0.0,86.86,569.43,Cheque
INV017496,2025-11-15,S0315,21MIRSD5891K4ZO,B0348,15RDFVT0995Z4ZA,Electronics,8504,47,543.35,0,0.0,25537.45,12,1532.25,1532.25,0.0,1.0,255.37,3319.87,28857.32,Bank Transfer
INV017497,2025-09-13,S0076,01ORTBP4927T6ZO,B0474,17SRFTP0714F4ZZ,Stationery,4820,59,1495.72,5,4412.37,83835.11,12,5030.11,5030.11,0.0,0.0,0.0,10060.22,93895.33,Cash
INV017498,2025-07-22,S0433,27WXSYQ4483H3Z1,B0602,22EQMGM2551T2ZQ,Stationery,4820,6,332.06,5,99.62,1892.74,28,264.98,264.98,0.0,0.0,0.0,529.96,2422.7,Credit Card
INV017499,2025-01-04,S0085,09UFVOP8277T1ZR,B0849,17LVFNJ0627R2ZA,Food,2106,78,1873.37,0,0.0,146122.86,12,0.0,0.0,17534.74,0.0,0.0,17534.74,163657.6,Credit Card
INV017500,2025-05-25,S0007,05FYWIR3942H9Z8,B0586,29BEHOU5721Q8ZL,Furniture,9403,67,44226.23,0,0.0,2963157.41,5,74078.94,74078.94,0.0,0.0,0.0,148157.88,3111315.29,UPI
INV017501,2025-07-08,S0432,10HWDAQ1869E2ZI,B0465,16FERIZ6558Y3ZU,Electronics,8504,87,1157.27,0,0.0,100682.49,5,2517.06,2517.06,0.0,0.0,0.0,5034.12,105716.61,Cheque
INV017502,2025-08-20,S0229,21YKVIL2917D3ZG,B0322,04BDEBJ6226P2ZE,Pharmaceuticals,3004,45,1460.31,0,0.0,65713.95,12,0.0,0.0,7885.67,0.0,0.0,7885.67,73599.62,Credit Card
INV017503,2025-04-10,S0098,12DNFOR3374O2ZU,B0578,33ONOGO9767P2ZU,Industrial Equipment,8419,36,99676.16,0,0.0,3588341.76,5,89708.54,89708.54,0.0,0.0,0.0,179417.08,3767758.84,Bank Transfer
INV017504,2025-10-01,S0492,27QYBHQ0167T3Z8,B0840,11QLDCE2278K4Z1,Industrial Equipment,8419,9,70572.4,15,95272.74,539878.86,5,13496.97,13496.97,0.0,0.0,0.0,26993.94,566872.8,Bank Transfer
INV017505,2025-11-01,S0472,37UUCWT0968D7ZX,B0203,12GMICR6713Z6Z7,Food,2106,8677,1027.01,0,0.0,8911365.77,18,802022.92,802022.92,0.0,0.0,0.0,1604045.84,10515411.61,UPI
INV017506,2025-11-15,S0436,31QRRRO5695A8Z3,B0645,01QSUJA4852K9ZR,Pharmaceuticals,3004,7,990.25,0,0.0,6931.75,18,623.86,623.86,0.0,0.0,0.0,1247.72,8179.47,UPI
INV017507,2025-11-06,S0378,37YEAJD3528C7ZN,B0825,03WSHUK8478X2Z7,Clothing,6109,72,4781.7,5,17214.12,327068.28,5,8176.71,8176.71,0.0,0.0,0.0,16353.42,343421.7,Credit Card
INV017508,2025-03-15,S0275,34PIXZI9319Z7ZB,B0428,31SREUD6822G5ZJ,Electronics,8504,42,42525.81,0,0.0,1786084.02,5,0.0,0.0,89304.2,0.0,0.0,89304.2,1875388.22,Cash
INV017509,2025-02-06,S0238,35VXBZF8738F3ZP,B0115,24UIJEG6308Q9ZF,Pharmaceuticals,3004,48,1689.54,5,4054.9,77043.02,28,10786.02,10786.02,0.0,0.0,0.0,21572.04,98615.06,Credit Card
INV017510,2025-08-29,S0319,33NKNRW8615O3ZL,B0034,19ZGLGP6048W7ZN,Stationery,4820,90,20261.44,0,0.0,1823529.22,28,255294.09,255294.09,0.0,5.0,91176.46,601764.64,2425293.86,Cash
INV017511,2025-08-30,S0321,14NUKXW0619U5ZQ,B0815,37CPCQC1865Z3Z1,Electronics,8504,6,1771.13,0,0.0,10626.78,18,956.41,956.41,0.0,0.0,0.0,1912.82,12539.6,UPI
INV017512,2025-01-14,S0115,03HVSDS4002E9Z7,B0605,03WHOGU9628S1ZA,Pharmaceuticals,3004,18,3152.17,10,5673.91,51065.15,5,1276.63,1276.63,0.0,0.0,0.0,2553.26,53618.41,Cheque
INV017513,2025-03-22,S0312,03APNYH7934U9ZJ,B0182,37RVPKD9406C5ZH,Clothing,6109,15,4264.09,0,0.0,63961.35,5,1599.03,1599.03,0.0,0.0,0.0,3198.06,67159.41,UPI
INV017514,2025-05-10,S0339,37GLJMG3768A8ZH,B0030,29MTGRV7141M4ZB,Clothing,6109,90,4856.32,0,0.0,437068.8,12,26224.13,26224.13,0.0,0.0,0.0,52448.26,489517.06,Bank Transfer
INV017515,2025-09-26,S0266,18QWGSX2178Z7ZU,B0157,02PWHSV3664N4ZA,Pharmaceuticals,3004,36,1688.47,15,9117.74,51667.18,5,1291.68,1291.68,0.0,0.0,0.0,2583.36,54250.54,Cheque
INV017516,2025-10-25,S0063,19RKTAC2178A9Z3,B0310,12SJZXB2074L1ZL,Electronics,8504,7,32816.37,0,0.0,229714.59,28,0.0,0.0,64320.09,0.0,0.0,64320.09,294034.68,Cheque
INV017517,2025-04-07,S0424,30MBCMV2355M2ZU,B0550,09JZBLK2328K8ZR,Industrial Equipment,8419,19,68229.44,0,0.0,1296359.36,28,181490.31,181490.31,0.0,0.0,0.0,362980.62,1659339.98,Cheque
INV017518,2025-02-03,S0429,14RIOXH9493C1Z6,B0605,03WHOGU9628S1ZA,Stationery,4820,27,1507.06,15,6103.59,34587.03,12,2075.22,2075.22,0.0,0.0,0.0,4150.44,38737.47,UPI
INV017519,2025-04-17,S0369,12WQJQI0981V8Z9,B0230,37NSLEZ5912T1ZO,Electronics,8504,91,20168.95,5,91768.72,1743605.73,5,43590.14,43590.14,0.0,0.0,0.0,87180.28,1830786.01,Cash
INV017520,2025-05-24,S0208,28VMIHO1878Y1ZC,B0399,35BMTPF6733A7ZE,Clothing,6109,14,306.48,10,429.07,3861.65,28,540.63,540.63,0.0,0.0,0.0,1081.26,4942.91,Cheque
INV017521,2025-10-31,S0367,25JDXML2611L6Z3,B0502,29SWEDV0059D5ZS,Food,2106,45,2859.46,5,6433.78,122241.92,18,11001.77,11001.77,0.0,0.0,0.0,22003.54,144245.46,Credit Card
INV017522,2025-01-09,S0161,35DWDZK1987J8Z8,B0852,09GGVWZ5971E4Z9,Industrial Equipment,8419,95,54006.34,5,256530.11,4874072.19,18,438666.5,438666.5,0.0,0.0,0.0,877333.0,5751405.19,Cash
INV017523,2025-09-10,S0222,11GCOSF5082P6ZY,B0005,23MPKMH7124U3ZB,Industrial Equipment,8419,39,10678.09,15,62466.83,353978.68,12,21238.72,21238.72,0.0,0.0,0.0,42477.44,396456.12,Cash
INV017524,2025-07-23,S0148,29RTFVH5217H4ZD,B0152,05UKKHL1114Q2Z2,Industrial Equipment,8419,39,40588.3,10,158294.37,1424649.33,5,35616.23,35616.23,0.0,0.0,0.0,144323.86,1495881.79,Cash
INV017525,2025-05-06,S0241,04APXUW8939M2ZV,B0626,02LIPJI3858Y8Z1,Industrial Equipment,8419,80,56170.24,5,224680.96,4268938.24,18,0.0,0.0,768408.88,0.0,0.0,768408.88,5037347.12,UPI
INV017526,2025-06-29,S0368,18WPWEN4854Y9ZY,B0460,27VKEND8639Z3ZB,Pharmaceuticals,3004,100,1389.67,0,0.0,138967.0,12,8338.02,8338.02,0.0,0.0,0.0,16676.04,155643.04,Cash
INV017527,2025-12-05,S0239,21USXAS9551Z8Z8,B0320,31BTSLL1489L6ZM,Food,2106,91,2575.92,15,35161.31,199247.41,5,4981.19,4981.19,0.0,0.0,0.0,20523.36,209209.79,Bank Transfer
INV017528,2025-01-24,S0087,04DKCBL3542T1Z7,B0937,33UVFBA1338R4Z9,Furniture,9403,20,23712.38,10,47424.76,426822.84,28,59755.2,59755.2,0.0,5.0,21341.14,140851.54,567674.38,Bank Transfer
INV017529,2025-09-29,S0177,06QWTCJ5001P7ZV,B0582,26APIJH6965V8ZC,Furniture,9403,15,36172.57,15,81388.28,461200.27,5,11530.01,11530.01,0.0,0.0,0.0,23060.02,484260.29,Bank Transfer
INV017530,2025-05-06,S0342,13GGGFV8371C8ZA,B0314,05LQWOD5140R6ZB,Electronics,8504,26,8470.09,0,0.0,220222.34,12,13213.34,13213.34,0.0,2.0,4404.45,30831.13,251053.47,Bank Transfer
INV017531,2025-09-25,S0069,21TSVKR8940Q6ZG,B0034,19ZGLGP6048W7ZN,Food,2106,8,940.88,5,376.35,7150.69,28,0.0,0.0,2002.19,0.0,0.0,2002.19,9152.88,Cash
INV017532,2025-11-28,S0318,03OOZMU3277J3Z3,B0440,14OEETU8619P7ZR,Furniture,9403,87,5060.81,0,0.0,440290.47,28,61640.67,61640.67,0.0,0.0,0.0,123281.34,563571.81,Cash
INV017533,2025-01-09,S0033,08SHIKK2149V3ZT,B0783,16XQVWO1081G2ZB,Electronics,8504,33,22253.33,0,0.0,734359.89,28,102810.38,102810.38,0.0,0.0,0.0,205620.76,939980.65,Credit Card
INV017534,2025-09-12,S0220,01SSEYN7711Y5ZH,B0748,26LMOZE9430T2Z3,Food,2106,80,469.39,15,5632.68,31918.52,18,2872.67,2872.67,0.0,1.0,319.19,6064.53,37983.05,Bank Transfer
INV017535,2025-09-08,S0117,33OSHAJ5165L2Z7,B0966,12EKYTA2322G2ZB,Stationery,4820,67,343.58,0,0.0,23019.86,12,1381.19,1381.19,0.0,0.0,0.0,2762.38,25782.24,Cheque
INV017536,2025-06-09,S0155,24SBDHK5873D5ZX,B0504,29YRBGD9470B8ZG,Stationery,4820,96,1226.93,15,17667.79,100117.49,18,9010.57,9010.57,0.0,0.0,0.0,18021.14,118138.63,Credit Card
INV017537,2025-09-14,S0317,09XFTQS8868S7ZN,B0908,23WDWGS0710K1Z0,Industrial Equipment,8419,31,60026.0,0,0.0,1860806.0,28,0.0,0.0,521025.68,0.0,0.0,521025.68,2381831.68,Cheque
INV017538,2025-05-26,S0495,36SUKXD1036E8Z7,B0625,05JFXEZ1720G9ZX,Pharmaceuticals,3004,4,1366.43,0,0.0,5465.72,18,0.0,0.0,983.83,2.0,109.31,1093.14,6558.86,UPI
INV017539,2025-10-18,S0310,07HRPHY3801H3ZZ,B0665,31FSEYW5905I4Z5,Furniture,9403,9,22992.91,5,10346.81,196589.38,18,17693.04,17693.04,0.0,0.0,0.0,35386.08,231975.46,Credit Card
INV017540,2025-11-02,S0396,31SJWMD1070I7ZO,B0351,33ILTRB6801W9ZU,Furniture,9403,7,16322.33,15,17138.45,97117.86,5,0.0,0.0,7283.84,0.0,0.0,7283.84,104401.7,Cheque
INV017541,2025-03-04,S0194,31JCSLB0703D3ZP,B0749,32PMOWO4488E6Z7,Electronics,8504,4,32198.43,5,6439.69,122354.03,5,0.0,0.0,6117.7,0.0,0.0,6117.7,128471.73,Bank Transfer
INV017542,2025-03-22,S0387,25PRBEH7606A2ZY,B0008,25LWLAE6781N3ZT,Pharmaceuticals,3004,14,4402.35,0,0.0,61632.9,18,5546.96,5546.96,0.0,0.0,0.0,11093.92,72726.82,Cheque
INV017543,2025-06-08,S0081,02QYIPQ6476D3ZC,B0523,27LLYMI6152W4ZM,Pharmaceuticals,3004,63,5290.48,10,33330.02,299970.22,18,0.0,0.0,53994.64,0.0,0.0,53994.64,353964.86,Bank Transfer
INV017544,2025-04-22,S0461,27AGDNC3752Y4ZR,B0439,29IRVFC2337P2ZT,Clothing,6109,13,457.13,0,0.0,5942.69,18,534.84,534.84,0.0,5.0,297.13,1366.81,7309.5,Cash
INV017545,2025-02-23,S0379,05SUEVR5953X7ZF,B0666,36GLPKV2194S5ZR,Pharmaceuticals,3004,6,4795.21,0,0.0,28771.26,5,719.28,719.28,0.0,0.0,0.0,1438.56,30209.82,UPI
INV017546,2025-04-23,S0363,13LUNZM6336B9Z7,B0349,32VAFYO7582D2Z2,Food,2106,21,1727.26,5,1813.62,34458.84,12,0.0,0.0,4135.06,0.0,0.0,4135.06,38593.9,Cheque
INV017547,2025-01-03,S0367,25JDXML2611L6Z3,B0427,37HADNA8573W3ZT,Food,2106,84,2977.37,15,37514.86,212584.22,5,5314.61,5314.61,0.0,0.0,0.0,10629.22,223213.44,Cash
INV017548,2025-03-08,S0099,37LKQHK9194W6ZF,B0504,29YRBGD9470B8ZG,Furniture,9403,6,23688.64,0,0.0,142131.84,18,0.0,0.0,25583.73,0.0,0.0,25583.73,167715.57,Cash
INV017549,2025-09-07,S0374,36TKCQJ4681F9ZZ,B0744,34QYBOI3450S9ZR,Pharmaceuticals,3004,53,9296.21,5,24634.96,468064.17,12,0.0,0.0,56167.7,0.0,0.0,56167.7,524231.87,Credit Card
INV017550,2025-04-13,S0400,28HXRXM6051S9ZI,B0020,02GUREW9408C6ZT,Pharmaceuticals,3004,82,9370.36,15,115255.43,653114.09,28,91435.97,91435.97,0.0,5.0,32655.7,215527.64,868641.73,Bank Transfer
INV017551,2025-08-21,S0275,34PIXZI9319Z7ZB,B0297,25UVCNS5633O7Z0,Electronics,8504,89,49044.51,5,218248.07,4146713.32,18,373204.2,373204.2,0.0,0.0,0.0,746408.4,4893121.72,UPI
INV017552,2025-11-22,S0417,22YTNUD8896E4ZC,B0459,21BWEAN1405G5ZX,Clothing,6109,76,419.32,0,0.0,31868.32,12,1912.1,1912.1,0.0,0.0,0.0,3824.2,35692.52,Credit Card
INV017553,2025-10-29,S0343,35YWJIX8521Y9ZR,B0631,34ERSNH5820P5ZV,Clothing,6109,8,2336.01,0,0.0,18688.08,28,0.0,0.0,5232.66,0.0,0.0,5232.66,23920.74,Bank Transfer
INV017554,2025-02-23,S0165,27HBYWX6449U7Z7,B0090,35CWQOX8419M6ZY,Stationery,4820,11,1218.57,0,0.0,13404.27,28,1876.6,1876.6,0.0,0.0,0.0,3753.2,17157.47,Cash
INV017555,2025-04-06,S0217,05AFXYK2774M2Z8,B0727,10TUIIY1873E4ZT,Clothing,6109,28,3001.84,15,12607.73,71443.79,18,6429.94,6429.94,0.0,0.0,0.0,12859.88,84303.67,Bank Transfer
INV017556,2025-09-19,S0432,10HWDAQ1869E2ZI,B0904,10NPXUH9300Q3ZK,Electronics,8504,62,43939.8,0,0.0,2724267.6,18,0.0,0.0,490368.17,0.0,0.0,490368.17,3214635.77,Bank Transfer
INV017557,2025-05-31,S0108,22VRVTR5643L5ZL,B0911,03WETND7287I2ZY,Industrial Equipment,8419,46,7140.07,5,16422.16,312021.06,18,28081.9,28081.9,0.0,0.0,0.0,56163.8,368184.86,Bank Transfer
INV017558,2025-02-18,S0390,11ARJHZ9202M1Z9,B0559,04SSMYD1170L6ZV,Electronics,8504,46,45744.51,10,210424.75,1893822.71,12,0.0,0.0,227258.73,0.0,0.0,227258.73,2121081.44,Credit Card
INV017559,2025-06-20,S0318,03OOZMU3277J3Z3,B0051,01EMRWZ6469L7ZT,Industrial Equipment,8419,41,97451.8,0,0.0,3995523.8,28,559373.33,559373.33,0.0,0.0,0.0,1118746.66,5114270.46,UPI
INV017560,2025-10-11,S0042,28MKRUS8995M1ZF,B0913,30YWBGK1583B5ZS,Food,2106,16473,1827.57,15,4515834.09,25589726.52,28,3582561.71,3582561.71,0.0,0.0,0.0,7165123.42,32754849.94,Bank Transfer
INV017561,2025-03-16,S0406,23AWRVH9041V5Z9,B0222,10KSUMB5920E3ZY,Clothing,6109,60,1011.98,0,0.0,60718.8,12,0.0,0.0,7286.26,0.0,0.0,7286.26,68005.06,Credit Card
INV017562,2025-10-11,S0318,03OOZMU3277J3Z3,B0197,21TUKST8197E3ZW,Clothing,6109,4,4974.16,10,1989.66,17906.98,5,716.28,179.07,0.0,0.0,0.0,895.35,18802.33,UPI
